date,hour,geothermal,biomass,biogas,small_hydro,wind_total,solar_pv,solar_thermal
2020-03-18,23,951,289,214,104,3306,0,0
2020-03-18,24,956,285,214,99,3105,0,0
2020-03-19,1,958,284,218,138,2983,0,0
2020-03-19,2,959,282,219,139,2768,0,0
2020-03-19,3,957,282,219,139,2435,0,0
2020-03-19,4,958,284,219,139,2256,0,0
2020-03-19,5,958,287,220,140,1883,0,0
2020-03-19,6,953,292,219,139,1602,0,0
2020-03-19,7,957,306,219,149,1403,0,0
2020-03-19,8,957,304,215,150,808,1132,0
2020-03-19,9,951,304,210,146,608,4034,0
2020-03-19,10,944,298,213,136,1039,6217,0
2020-03-19,11,948,284,207,134,1118,6993,0
2020-03-19,12,942,288,212,131,1231,7082,0
2020-03-19,13,947,278,210,98,1485,7692,0
2020-03-19,14,943,285,214,99,1301,7531,0
2020-03-19,15,947,284,215,110,1547,6936,0
2020-03-19,16,939,282,216,103,1726,7217,0
2020-03-19,17,939,294,216,148,1749,6509,0
2020-03-19,18,946,289,217,164,1813,3872,0
2020-03-19,19,940,284,216,161,1742,843,0
2020-03-19,20,940,276,216,198,1527,1,0
2020-03-19,21,942,278,216,164,1308,0,0
2020-03-19,22,949,279,216,155,1218,0,0
2020-03-19,23,945,258,215,142,1163,0,0
2020-03-19,24,951,256,215,136,1022,0,0
2020-03-20,1,952,272,216,90,1015,0,0
2020-03-20,2,953,272,216,97,953,0,0
2020-03-20,3,953,275,216,128,873,0,0
2020-03-20,4,952,276,217,129,838,0,0
2020-03-20,5,953,284,217,133,825,0,0
2020-03-20,6,947,293,216,144,725,0,0
2020-03-20,7,951,300,216,145,683,0,0
2020-03-20,8,951,303,215,148,644,1253,0
2020-03-20,9,946,304,215,150,491,5361,33
2020-03-20,10,942,295,215,149,422,7866,111
2020-03-20,11,942,290,215,140,374,8611,229
2020-03-20,12,944,294,215,142,360,8421,129
2020-03-20,13,944,297,215,142,287,8533,63
2020-03-20,14,940,297,215,141,188,8077,102
2020-03-20,15,938,319,214,139,192,6778,102
2020-03-20,16,936,336,215,133,221,4843,102
2020-03-20,17,938,348,216,132,237,3214,102
2020-03-20,18,938,347,216,144,279,2053,102
2020-03-20,19,938,349,216,157,348,429,5
2020-03-20,20,939,342,216,196,343,0,0
2020-03-20,21,940,336,217,161,428,0,0
2020-03-20,22,945,336,216,154,475,0,0
2020-03-20,23,942,320,216,141,461,0,0
2020-03-20,24,942,323,216,135,432,0,0
2020-03-21,1,942,308,217,131,455,0,0
2020-03-21,2,944,308,217,132,448,0,0
2020-03-21,3,945,294,217,132,505,0,0
2020-03-21,4,945,290,217,133,518,0,0
2020-03-21,5,945,291,217,133,554,0,0
2020-03-21,6,945,295,217,133,477,0,0
2020-03-21,7,945,301,217,146,423,0,0
2020-03-21,8,945,301,217,149,315,1408,0
2020-03-21,9,942,307,216,142,281,4865,54
2020-03-21,10,940,290,216,142,299,7660,357
2020-03-21,11,938,284,216,144,259,8404,417
2020-03-21,12,936,280,216,139,220,8272,398
2020-03-21,13,936,288,215,101,132,8153,398
2020-03-21,14,934,295,216,99,193,7886,383
2020-03-21,15,934,303,212,99,275,7389,166
2020-03-21,16,931,333,212,97,339,6168,52
2020-03-21,17,933,352,215,144,427,5051,52
2020-03-21,18,934,351,216,148,519,3356,52
2020-03-21,19,931,348,215,159,587,694,52
2020-03-21,20,936,349,215,198,497,0,52
2020-03-21,21,938,355,215,164,511,0,52
2020-03-21,22,939,341,215,148,729,0,52
2020-03-21,23,939,333,215,144,686,0,52
2020-03-21,24,940,338,214,144,789,0,52
2020-03-22,1,939,341,213,138,844,0,52
2020-03-22,2,941,340,213,137,681,0,52
2020-03-22,3,940,343,213,137,639,0,52
2020-03-22,4,941,341,213,137,748,0,50
2020-03-22,5,941,343,213,136,753,0,49
2020-03-22,6,941,346,213,136,815,0,48
2020-03-22,7,942,353,213,136,916,0,48
2020-03-22,8,943,355,212,145,986,1157,48
2020-03-22,9,942,354,213,141,849,5197,48
2020-03-22,10,939,318,213,138,665,8439,49
2020-03-22,11,937,303,213,101,634,8827,47
2020-03-22,12,935,303,213,101,605,8711,51
2020-03-22,13,935,301,213,102,782,8782,52
2020-03-22,14,935,283,213,101,884,8456,52
2020-03-22,15,935,269,212,100,866,7579,52
2020-03-22,16,935,284,212,138,1060,6559,52
2020-03-22,17,937,303,212,152,1133,5150,52
2020-03-22,18,938,301,213,152,1305,2607,52
2020-03-22,19,939,300,211,162,1631,420,52
2020-03-22,20,940,290,212,274,1921,0,14
2020-03-22,21,942,287,212,267,1714,0,0
2020-03-22,22,943,290,212,239,1668,0,0
2020-03-22,23,943,310,212,239,1508,0,0
2020-03-22,24,943,311,212,239,1439,0,0
2020-03-23,1,943,307,210,137,1415,0,0
2020-03-23,2,944,310,210,118,1410,0,0
2020-03-23,3,946,308,210,118,1620,0,0
2020-03-23,4,948,305,210,119,1762,0,0
2020-03-23,5,947,317,210,119,1723,0,0
2020-03-23,6,947,320,210,119,1822,0,0
2020-03-23,7,948,332,207,129,1831,0,0
2020-03-23,8,948,332,201,132,1945,1252,0
2020-03-23,9,945,329,202,117,2198,5110,0
2020-03-23,10,944,322,201,114,2579,8148,0
2020-03-23,11,943,327,200,112,2876,9430,0
2020-03-23,12,943,321,201,111,2862,9020,0
2020-03-23,13,941,333,199,107,2573,8787,0
2020-03-23,14,940,330,193,69,2933,7617,0
2020-03-23,15,939,332,192,68,3792,7529,0
2020-03-23,16,941,335,191,70,4158,6927,26
2020-03-23,17,942,346,195,107,4249,5915,140
2020-03-23,18,948,333,199,144,4023,5071,88
2020-03-23,19,949,331,199,158,3456,1324,10
2020-03-23,20,950,340,200,160,3123,116,0
2020-03-23,21,952,343,200,162,2907,15,0
2020-03-23,22,953,344,200,155,2437,0,0
2020-03-23,23,953,326,199,141,2255,0,0
2020-03-23,24,955,321,199,142,2282,0,0
2020-03-24,1,954,320,200,142,2326,0,0
2020-03-24,2,955,315,201,143,2373,0,0
2020-03-24,3,955,318,202,144,2597,0,0
2020-03-24,4,955,312,201,145,2415,0,0
2020-03-24,5,955,316,201,146,2388,0,0
2020-03-24,6,955,321,200,145,2251,0,0
2020-03-24,7,954,332,200,156,2120,4,0
2020-03-24,8,955,337,197,160,2198,1621,0
2020-03-24,9,951,317,198,152,2589,5417,130
2020-03-24,10,950,323,200,150,2437,7153,245
2020-03-24,11,946,328,199,148,2050,7323,256
2020-03-24,12,946,292,199,147,2205,7287,287
2020-03-24,13,919,322,200,145,2098,7778,355
2020-03-24,14,918,342,199,153,2575,7847,356
2020-03-24,15,919,345,198,147,2433,8035,355
2020-03-24,16,921,342,197,143,2448,7417,353
2020-03-24,17,876,362,193,142,2485,6325,330
2020-03-24,18,898,359,197,156,2636,4225,301
2020-03-24,19,922,363,198,166,2843,1067,156
2020-03-24,20,923,361,199,167,2566,0,113
2020-03-24,21,925,360,199,167,2458,0,0
2020-03-24,22,927,356,199,159,2295,0,0
2020-03-24,23,929,345,198,145,2386,0,0
2020-03-24,24,931,338,203,145,2229,0,0
2020-03-25,1,932,341,199,150,2239,0,0
2020-03-25,2,934,340,199,148,2784,0,0
2020-03-25,3,934,341,199,147,2656,0,0
2020-03-25,4,936,337,199,144,2548,0,0
2020-03-25,5,936,338,199,144,2494,0,0
2020-03-25,6,935,343,198,145,2574,0,0
2020-03-25,7,935,361,198,155,2468,0,0
2020-03-25,8,935,363,197,165,2421,1392,0
2020-03-25,9,932,363,195,157,2413,4822,125
2020-03-25,10,931,347,195,146,2388,7460,206
2020-03-25,11,929,341,197,146,2616,7578,193
2020-03-25,12,930,344,200,145,2914,7690,37
2020-03-25,13,928,341,201,144,3049,7789,0
2020-03-25,14,929,342,202,145,2977,7974,23
2020-03-25,15,927,343,202,144,3005,7237,46
2020-03-25,16,928,349,203,119,3042,5688,0
2020-03-25,17,930,358,202,113,3149,4767,0
2020-03-25,18,930,357,205,128,2718,3337,0
2020-03-25,19,932,360,205,142,2988,817,0
2020-03-25,20,931,357,203,181,3102,0,0
2020-03-25,21,932,354,207,143,3215,0,0
2020-03-25,22,933,355,207,106,2555,0,0
2020-03-25,23,932,344,207,108,3255,0,0
2020-03-25,24,930,315,211,117,3300,0,0
2020-03-26,1,931,303,216,115,3331,0,0
2020-03-26,2,933,332,216,115,3309,0,0
2020-03-26,3,933,336,216,115,3317,0,0
2020-03-26,4,933,339,216,114,3548,0,0
2020-03-26,5,934,340,216,112,3762,0,0
2020-03-26,6,934,347,216,117,3536,0,0
2020-03-26,7,935,359,215,121,3174,0,0
2020-03-26,8,934,357,215,121,3235,1837,10
2020-03-26,9,931,358,214,124,3106,6805,116
2020-03-26,10,929,344,212,119,2850,8531,239
2020-03-26,11,929,338,211,113,3046,8041,248
2020-03-26,12,928,338,212,121,3043,7607,250
2020-03-26,13,926,338,213,121,2996,7468,225
2020-03-26,14,926,340,213,117,3235,7080,178
2020-03-26,15,927,340,213,83,3247,6816,151
2020-03-26,16,927,339,213,84,3302,6662,141
2020-03-26,17,926,361,216,124,3106,6030,184
2020-03-26,18,926,360,216,142,2872,4663,206
2020-03-26,19,928,362,216,153,2908,1588,128
2020-03-26,20,926,360,216,153,3180,0,0
2020-03-26,21,926,357,216,150,3605,0,0
2020-03-26,22,927,361,216,139,3734,0,0
2020-03-26,23,928,344,215,128,3828,0,0
2020-03-26,24,926,322,215,126,4259,0,0
2020-03-27,1,919,318,215,127,4359,0,0
2020-03-27,2,921,320,216,127,4182,0,0
2020-03-27,3,923,317,215,127,3993,0,0
2020-03-27,4,923,323,216,122,3965,0,0
2020-03-27,5,923,317,216,126,4497,0,0
2020-03-27,6,925,323,215,148,4526,0,0
2020-03-27,7,925,328,215,198,4602,6,0
2020-03-27,8,925,332,213,166,4422,2314,0
2020-03-27,9,925,337,211,154,4324,7137,27
2020-03-27,10,924,337,212,141,3856,8588,160
2020-03-27,11,923,332,212,126,3741,8578,221
2020-03-27,12,920,332,212,108,3471,8800,234
2020-03-27,13,918,331,212,129,3437,8916,215
2020-03-27,14,918,336,205,125,3647,8717,190
2020-03-27,15,916,332,205,99,3864,7984,238
2020-03-27,16,914,328,206,112,3823,8268,243
2020-03-27,17,916,345,208,150,3825,7759,235
2020-03-27,18,917,340,216,177,3966,6395,186
2020-03-27,19,917,341,217,195,4033,1841,41
2020-03-27,20,918,341,217,245,4031,14,0
2020-03-27,21,919,345,217,232,3966,0,0
2020-03-27,22,919,344,217,191,3797,0,0
2020-03-27,23,920,337,216,187,3728,0,0
2020-03-27,24,920,334,215,148,3557,0,0
2020-03-28,1,922,331,216,142,2903,0,0
2020-03-28,2,922,330,216,140,2676,0,0
2020-03-28,3,922,333,215,141,2313,0,0
2020-03-28,4,903,335,216,142,2040,0,0
2020-03-28,5,867,337,216,142,1811,0,0
2020-03-28,6,908,338,216,159,1644,0,0
2020-03-28,7,911,346,216,169,1283,16,0
2020-03-28,8,916,349,216,169,1275,1897,23
2020-03-28,9,922,351,215,169,1164,5715,202
2020-03-28,10,923,334,215,170,882,7971,228
2020-03-28,11,922,329,213,161,666,8871,206
2020-03-28,12,919,328,214,155,349,8151,205
2020-03-28,13,918,323,215,118,243,7929,157
2020-03-28,14,917,330,214,116,264,7770,163
2020-03-28,15,914,333,212,115,376,8044,192
2020-03-28,16,918,336,209,115,599,7807,135
2020-03-28,17,923,346,210,154,783,6486,26
2020-03-28,18,913,352,215,169,1245,4064,0
2020-03-28,19,900,351,215,173,1598,968,0
2020-03-28,20,864,351,216,221,1972,0,0
2020-03-28,21,865,350,215,225,2136,0,0
2020-03-28,22,869,351,215,187,1879,0,0
2020-03-28,23,902,339,215,172,1879,0,0
2020-03-28,24,915,333,215,172,1939,0,0
2020-03-29,1,925,335,215,163,2396,0,0
2020-03-29,2,926,336,215,161,2395,0,0
2020-03-29,3,925,334,215,162,2269,0,0
2020-03-29,4,924,340,215,161,2203,0,0
2020-03-29,5,924,337,216,160,2167,0,0
2020-03-29,6,926,346,216,165,2034,0,0
2020-03-29,7,924,359,216,174,1972,57,0
2020-03-29,8,925,362,215,175,2005,2204,17
2020-03-29,9,925,362,215,167,1843,5946,104
2020-03-29,10,924,350,214,164,2048,7376,0
2020-03-29,11,923,342,209,158,2542,6891,0
2020-03-29,12,921,337,213,122,2649,6335,0
2020-03-29,13,920,336,213,120,2889,6052,0
2020-03-29,14,918,330,213,120,2962,6879,0
2020-03-29,15,917,339,214,120,3356,6758,0
2020-03-29,16,917,339,214,156,3441,6178,1
2020-03-29,17,917,352,213,160,3730,5389,30
2020-03-29,18,919,349,213,170,4000,4692,0
2020-03-29,19,920,349,213,181,3248,1492,0
2020-03-29,20,921,342,214,221,2896,36,0
2020-03-29,21,921,345,214,220,3022,0,0
2020-03-29,22,923,338,214,177,3397,0,0
2020-03-29,23,924,313,213,155,3624,0,0
2020-03-29,24,925,310,213,154,3402,0,0
2020-03-30,1,925,312,212,156,3629,0,0
2020-03-30,2,925,311,212,157,3752,0,0
2020-03-30,3,925,314,212,157,3602,0,0
2020-03-30,4,926,313,212,156,2780,0,0
2020-03-30,5,926,302,212,154,2141,0,0
2020-03-30,6,925,298,211,173,1910,0,0
2020-03-30,7,924,298,211,226,1742,88,0
2020-03-30,8,924,304,211,196,1473,2789,23
2020-03-30,9,923,300,208,169,1500,7650,172
2020-03-30,10,921,294,207,158,1337,9595,224
2020-03-30,11,919,288,206,156,835,10283,224
2020-03-30,12,917,281,205,157,816,9998,229
2020-03-30,13,917,285,204,156,1082,9372,241
2020-03-30,14,915,284,205,155,1532,8895,244
2020-03-30,15,913,286,209,152,1801,9157,244
2020-03-30,16,910,289,209,103,2415,8291,240
2020-03-30,17,912,307,209,107,3018,7093,238
2020-03-30,18,913,309,209,147,3237,6341,328
2020-03-30,19,914,311,209,161,3034,2002,182
2020-03-30,20,918,307,209,206,3079,59,103
2020-03-30,21,919,313,209,228,3177,0,0
2020-03-30,22,919,330,210,229,2611,0,0
2020-03-30,23,919,326,210,181,2293,0,0
2020-03-30,24,921,321,211,160,2106,0,0
2020-03-31,1,920,319,211,155,2374,0,0
2020-03-31,2,919,322,212,155,2491,0,0
2020-03-31,3,919,319,212,156,2433,0,0
2020-03-31,4,920,322,213,159,2273,0,0
2020-03-31,5,920,321,213,182,2210,0,0
2020-03-31,6,920,321,213,229,2308,0,0
2020-03-31,7,920,331,213,230,2494,37,0
2020-03-31,8,920,335,211,196,2297,1798,10
2020-03-31,9,913,334,211,184,1931,5517,161
2020-03-31,10,909,323,210,163,1563,7785,159
2020-03-31,11,905,307,210,162,1373,8699,100
2020-03-31,12,902,304,209,171,1416,9260,154
2020-03-31,13,902,306,209,182,1838,9292,152
2020-03-31,14,898,303,209,173,2264,9058,178
2020-03-31,15,899,304,209,173,2558,8791,131
2020-03-31,16,902,309,208,181,3050,8019,111
2020-03-31,17,905,325,207,212,3272,6264,64
2020-03-31,18,909,318,209,216,3241,4751,21
2020-03-31,19,911,318,208,226,3496,1513,0
2020-03-31,20,913,321,210,265,3576,0,0
2020-03-31,21,917,324,209,266,3623,0,0
2020-03-31,22,920,315,209,266,3594,0,0
2020-03-31,23,921,303,209,217,3556,0,0
2020-03-31,24,934,300,209,191,3533,0,0
2020-04-01,1,937,299,209,189,3625,0,0
2020-04-01,2,939,296,210,185,3593,0,0
2020-04-01,3,940,299,211,182,3522,0,0
2020-04-01,4,942,299,211,182,3548,0,0
2020-04-01,5,944,300,211,190,3531,0,0
2020-04-01,6,945,297,211,212,3306,0,0
2020-04-01,7,946,300,211,255,3202,32,0
2020-04-01,8,947,302,208,221,2633,2455,0
2020-04-01,9,945,302,208,216,2558,7250,93
2020-04-01,10,938,288,207,183,2500,8793,195
2020-04-01,11,930,284,206,137,2456,8337,238
2020-04-01,12,930,280,206,138,3031,7372,244
2020-04-01,13,928,285,208,141,3275,7040,246
2020-04-01,14,927,282,207,143,3549,6806,245
2020-04-01,15,921,284,206,144,3334,6983,244
2020-04-01,16,888,290,207,145,3511,6836,239
2020-04-01,17,859,309,206,151,3688,6590,225
2020-04-01,18,873,308,207,206,3430,5777,162
2020-04-01,19,869,309,207,257,3006,1953,34
2020-04-01,20,877,305,208,259,3023,22,0
2020-04-01,21,881,307,208,260,2870,0,0
2020-04-01,22,881,308,207,259,2510,0,0
2020-04-01,23,870,303,207,200,2236,0,0
2020-04-01,24,873,300,208,184,2323,0,0
2020-04-02,1,884,298,210,181,2539,0,0
2020-04-02,2,892,298,210,181,3008,0,0
2020-04-02,3,899,302,210,182,3607,0,0
2020-04-02,4,923,280,210,184,3865,0,0
2020-04-02,5,928,261,210,189,3937,0,0
2020-04-02,6,928,260,209,249,3913,0,0
2020-04-02,7,923,261,209,251,4001,94,0
2020-04-02,8,911,263,208,217,4147,3137,67
2020-04-02,9,865,261,202,205,4550,7072,194
2020-04-02,10,867,247,200,148,4598,7814,227
2020-04-02,11,857,240,201,139,3936,7642,245
2020-04-02,12,860,238,200,141,3201,8209,246
2020-04-02,13,872,246,201,144,3031,8469,244
2020-04-02,14,887,247,200,148,3130,8180,245
2020-04-02,15,893,244,201,146,3119,8469,243
2020-04-02,16,900,247,204,146,3484,8081,239
2020-04-02,17,905,258,211,149,3907,7342,219
2020-04-02,18,911,255,212,203,4161,6024,180
2020-04-02,19,914,263,212,215,4164,2209,47
2020-04-02,20,918,258,213,256,4212,19,0
2020-04-02,21,910,259,212,252,4254,0,0
2020-04-02,22,900,271,210,252,4405,0,0
2020-04-02,23,916,260,206,233,4217,0,0
2020-04-02,24,902,259,211,196,3634,0,0
2020-04-03,1,915,259,212,181,3509,0,0
2020-04-03,2,918,257,214,181,3649,0,0
2020-04-03,3,907,256,215,181,3619,0,0
2020-04-03,4,927,261,215,177,4003,0,0
2020-04-03,5,927,259,215,176,4141,0,0
2020-04-03,6,927,241,214,205,3716,0,0
2020-04-03,7,926,233,215,253,3503,105,0
2020-04-03,8,922,231,214,221,3163,3087,83
2020-04-03,9,913,233,212,203,2820,7831,198
2020-04-03,10,916,222,211,153,2580,8992,240
2020-04-03,11,905,211,213,156,2088,9336,284
2020-04-03,12,908,212,213,148,2051,8925,348
2020-04-03,13,907,216,211,150,2158,8446,364
2020-04-03,14,903,217,212,146,2637,7840,365
2020-04-03,15,900,215,210,146,3208,7568,309
2020-04-03,16,899,218,214,144,3287,7765,169
2020-04-03,17,903,241,214,144,3167,7885,91
2020-04-03,18,910,239,214,198,3597,6630,171
2020-04-03,19,909,236,214,254,3933,2117,73
2020-04-03,20,915,233,215,257,4005,18,0
2020-04-03,21,915,229,212,254,3959,0,0
2020-04-03,22,909,231,211,250,4072,0,0
2020-04-03,23,909,231,211,234,4055,0,0
2020-04-03,24,919,229,213,187,3859,0,0
2020-04-04,1,920,229,215,179,3984,0,0
2020-04-04,2,914,231,215,181,3941,0,0
2020-04-04,3,923,230,215,190,3881,0,0
2020-04-04,4,924,232,215,191,3939,0,0
2020-04-04,5,924,235,215,193,3722,0,0
2020-04-04,6,926,235,215,200,3338,0,0
2020-04-04,7,922,238,216,200,3119,113,0
2020-04-04,8,913,239,215,216,2791,3288,64
2020-04-04,9,912,239,213,193,2521,7972,288
2020-04-04,10,910,221,212,155,2256,9389,353
2020-04-04,11,908,214,208,165,2258,9574,366
2020-04-04,12,909,216,212,154,2363,8994,362
2020-04-04,13,908,221,215,157,2482,8387,358
2020-04-04,14,907,236,216,157,3094,7588,363
2020-04-04,15,904,256,216,156,3853,7161,360
2020-04-04,16,904,259,217,156,3966,7450,352
2020-04-04,17,905,280,215,156,3910,7674,340
2020-04-04,18,906,280,216,195,3914,5584,272
2020-04-04,19,902,280,217,231,3574,1826,81
2020-04-04,20,894,278,214,273,2720,6,0
2020-04-04,21,881,281,210,222,2266,0,0
2020-04-04,22,883,277,211,202,1884,0,0
2020-04-04,23,899,277,211,201,1910,0,0
2020-04-04,24,888,273,212,202,1844,0,0
2020-04-05,1,881,271,215,187,1786,0,0
2020-04-05,2,895,277,215,186,1756,0,0
2020-04-05,3,913,274,215,196,1825,0,0
2020-04-05,4,915,280,216,197,1919,0,0
2020-04-05,5,913,275,216,197,1961,0,0
2020-04-05,6,900,275,216,196,1777,0,0
2020-04-05,7,893,285,215,215,1874,105,0
2020-04-05,8,910,281,214,221,1652,1870,51
2020-04-05,9,913,280,195,226,1612,4337,186
2020-04-05,10,915,244,191,206,1705,5142,145
2020-04-05,11,888,244,189,201,1588,5754,53
2020-04-05,12,872,249,188,196,1321,6319,96
2020-04-05,13,887,258,187,169,1611,6137,189
2020-04-05,14,892,260,188,168,2010,6413,304
2020-04-05,15,893,260,194,169,1986,5837,304
2020-04-05,16,895,265,199,182,2260,5410,338
2020-04-05,17,896,269,212,189,2432,4577,300
2020-04-05,18,895,277,210,237,2391,2497,110
2020-04-05,19,895,277,209,262,2241,639,0
2020-04-05,20,879,276,215,300,2520,9,0
2020-04-05,21,886,282,215,298,2528,0,0
2020-04-05,22,886,269,214,237,2270,0,0
2020-04-05,23,894,251,209,202,2157,0,0
2020-04-05,24,897,248,214,201,2171,0,0
2020-04-06,1,897,247,214,189,1927,0,0
2020-04-06,2,898,251,214,203,2012,0,0
2020-04-06,3,901,265,215,219,2041,0,0
2020-04-06,4,900,272,216,220,1526,0,0
2020-04-06,5,899,269,216,226,1314,0,0
2020-04-06,6,896,266,215,260,1206,0,0
2020-04-06,7,889,264,214,272,873,84,0
2020-04-06,8,914,263,209,239,710,1565,0
2020-04-06,9,904,266,192,234,586,4068,0
2020-04-06,10,902,256,190,235,616,4847,0
2020-04-06,11,899,247,192,217,935,5824,0
2020-04-06,12,903,255,191,177,1125,6482,0
2020-04-06,13,902,252,193,178,1321,7317,0
2020-04-06,14,900,249,199,216,1331,7023,0
2020-04-06,15,903,243,206,216,1485,7361,0
2020-04-06,16,907,253,211,216,1824,6738,0
2020-04-06,17,911,269,211,219,1884,5995,0
2020-04-06,18,912,265,212,218,1600,4432,0
2020-04-06,19,914,265,212,249,1502,1486,0
2020-04-06,20,916,262,212,286,1566,11,0
2020-04-06,21,917,261,212,264,1490,0,0
2020-04-06,22,918,266,212,260,1461,0,0
2020-04-06,23,918,261,211,258,1333,0,0
2020-04-06,24,911,258,212,223,1142,0,0
2020-04-07,1,900,259,212,214,1197,0,0
2020-04-07,2,898,228,212,216,1187,0,0
2020-04-07,3,899,246,212,217,1206,0,0
2020-04-07,4,905,252,213,216,1058,0,0
2020-04-07,5,892,256,212,215,888,0,0
2020-04-07,6,900,253,205,224,808,0,0
2020-04-07,7,889,256,204,234,587,122,0
2020-04-07,8,894,259,203,237,409,2187,0
2020-04-07,9,892,254,202,217,355,5516,0
2020-04-07,10,896,241,203,203,381,7294,0
2020-04-07,11,877,234,204,163,389,8053,0
2020-04-07,12,895,226,204,163,538,8272,0
2020-04-07,13,878,238,204,163,735,8604,0
2020-04-07,14,925,225,204,198,708,7126,0
2020-04-07,15,925,208,206,199,872,5893,0
2020-04-07,16,925,243,207,197,786,6451,0
2020-04-07,17,924,261,207,202,900,4792,0
2020-04-07,18,923,260,209,221,1231,2951,0
2020-04-07,19,923,258,209,235,1222,815,0
2020-04-07,20,906,261,209,272,1801,1,0
2020-04-07,21,894,252,208,237,2162,0,0
2020-04-07,22,887,263,207,222,1683,0,0
2020-04-07,23,888,258,208,204,1730,0,0
2020-04-07,24,899,258,207,203,1860,0,0
2020-04-08,1,894,257,207,200,1642,0,0
2020-04-08,2,892,252,208,203,1712,0,0
2020-04-08,3,891,257,208,204,1654,0,0
2020-04-08,4,898,246,208,205,1695,0,0
2020-04-08,5,898,248,209,206,1519,0,0
2020-04-08,6,899,244,209,207,1222,0,0
2020-04-08,7,894,250,207,217,1106,97,0
2020-04-08,8,898,255,205,223,703,1200,0
2020-04-08,9,886,260,204,229,744,2343,0
2020-04-08,10,896,248,203,221,848,3457,0
2020-04-08,11,889,242,203,216,917,4514,8
2020-04-08,12,890,244,205,212,885,5512,0
2020-04-08,13,900,241,205,215,823,5599,0
2020-04-08,14,892,245,205,209,849,5365,0
2020-04-08,15,885,242,204,174,905,5078,0
2020-04-08,16,888,242,205,171,894,4595,0
2020-04-08,17,894,246,204,208,970,3840,0
2020-04-08,18,902,256,205,232,1015,2276,0
2020-04-08,19,899,265,206,232,1268,557,0
2020-04-08,20,903,268,206,232,1743,0,0
2020-04-08,21,906,268,205,232,2131,0,0
2020-04-08,22,908,269,205,231,2081,0,0
2020-04-08,23,906,272,205,221,2043,0,0
2020-04-08,24,913,270,205,209,2152,0,0
2020-04-09,1,909,266,208,202,1838,0,0
2020-04-09,2,910,263,209,167,1357,0,0
2020-04-09,3,908,273,208,168,967,0,0
2020-04-09,4,911,274,209,168,646,0,0
2020-04-09,5,908,277,209,204,526,0,0
2020-04-09,6,908,272,208,217,584,0,0
2020-04-09,7,914,234,208,226,564,149,0
2020-04-09,8,913,235,207,228,437,1345,0
2020-04-09,9,905,237,205,229,518,2915,0
2020-04-09,10,889,220,202,211,603,3695,0
2020-04-09,11,879,213,202,202,625,4712,0
2020-04-09,12,909,212,201,199,633,5502,3
2020-04-09,13,915,212,203,199,623,6498,29
2020-04-09,14,912,217,205,199,627,5768,0
2020-04-09,15,893,224,205,197,693,5290,0
2020-04-09,16,888,232,209,168,757,4882,0
2020-04-09,17,897,246,218,207,1000,3921,0
2020-04-09,18,915,239,218,237,1080,2920,0
2020-04-09,19,916,239,220,241,1057,785,0
2020-04-09,20,917,246,220,230,1060,48,0
2020-04-09,21,917,274,219,229,996,0,0
2020-04-09,22,919,276,218,228,1099,0,0
2020-04-09,23,919,274,218,218,1290,0,0
2020-04-09,24,919,272,219,208,1403,0,0
2020-04-10,1,920,275,220,204,1086,0,0
2020-04-10,2,920,275,220,204,1150,0,0
2020-04-10,3,921,279,221,204,1154,0,0
2020-04-10,4,920,278,222,204,1125,0,0
